source,review_id,label,span_text,sentence,start,end,score
Pitchfork,33676,PERSON,Uly,The music has a psychotropic streak that complements Uly’s existential queries.,53,56,0.9398669600486755
Pitchfork,33676,PERSON,Uly,"But at 12 tracks, this is both Uly’s longest and most fully-formed project yet—a more complete glimpse at his R&B alchemy.",31,34,0.903751015663147
Pitchfork,23163,PERSON,Jaar,"(And sounding totally Jaar is a remarkable thing for a young producer with one major album under his belt to be able to do in any case.) The tight, three-song EP, released on Jaar's ownClown and Sunset label, is at once sexy and frigid, cavernous and cramped.",22,26,0.9397754669189453
Pitchfork,23163,PERSON,Jaar,"(And sounding totally Jaar is a remarkable thing for a young producer with one major album under his belt to be able to do in any case.) The tight, three-song EP, released on Jaar's ownClown and Sunset label, is at once sexy and frigid, cavernous and cramped.",175,179,0.9521946310997009
Pitchfork,23163,PERSON,Harrington,"As Harrington holds down long, deep, calmly needling grooves, Jaar colors the atmosphere around them to give them different senses of brave momentum or back-winding reticence, earthbound heft or atmospheric suspension.",3,13,0.8896158933639526
Pitchfork,23163,PERSON,Jaar,"As Harrington holds down long, deep, calmly needling grooves, Jaar colors the atmosphere around them to give them different senses of brave momentum or back-winding reticence, earthbound heft or atmospheric suspension.",62,66,0.9049763679504395
Pitchfork,20478,PERSON,Grip,"As weighty as the subject is, Grip’s energetic flows and ear for kinetic beats ensured the album didn’t devolve into a TED Talk.",30,34,0.8731986284255981
Pitchfork,21331,PLACE,Baltimore,"The new group, a foursome based in Baltimore, immerses her elastic alto tone in a colorful mix of electric guitar, bass, and drums, yielding unhinged, dreamy rock with just the right mix of flourish and understatement.",35,44,0.9519528746604919
Pitchfork,21331,PERSON,Jana Hunter,"Texas-born Jana Hunter, the talented freak-folk guitarist and singer, was the first artist to release an album on Devendra Banhart and Vetiver frontman Andy Cabic's label Gnomonsong.",11,22,0.9106257557868958
Pitchfork,21331,PERSON,Devendra Banhart,"Texas-born Jana Hunter, the talented freak-folk guitarist and singer, was the first artist to release an album on Devendra Banhart and Vetiver frontman Andy Cabic's label Gnomonsong.",114,130,0.7108227014541626
Pitchfork,21331,PERSON,Hunter,"When Hunter's voice appears-- often deep into tracks-- it can sound spent, alluring, hopeful, and exasperated, and the guitars are just as versatile: screeching, whining, twinkling-- they're the show-offs in the band.",5,11,0.9196857213973999
Pitchfork,33574,PLACE,Florida,"It’s a fitting style to be pioneered in Florida, a state that has a head start on other coastal areas in the U.S.",40,47,0.9027774333953857
Pitchfork,21011,PLACE,Vancouver,"The Vancouver alt-pop band Twin River began as a somber folk duo, in which singer Courtney Ewan Bromley and guitarist Andy Bishop mostly sat as Bromleytold CBC Radio, and harmonized quietly over acoustic guitar.",4,13,0.8153980374336243
Pitchfork,21011,PERSON,Courtney Ewan Bromley,"The Vancouver alt-pop band Twin River began as a somber folk duo, in which singer Courtney Ewan Bromley and guitarist Andy Bishop mostly sat as Bromleytold CBC Radio, and harmonized quietly over acoustic guitar.",82,103,0.9216903448104858
Pitchfork,21011,PERSON,Andy Bishop,"The Vancouver alt-pop band Twin River began as a somber folk duo, in which singer Courtney Ewan Bromley and guitarist Andy Bishop mostly sat as Bromleytold CBC Radio, and harmonized quietly over acoustic guitar.",118,129,0.9124500751495361
Pitchfork,31469,PERSON,Patton,"The band's calculated proficiency stands in stark contrast to Patton's right-brained outlandishness; while Patton is busy stammering about and God-knows-what else on ""Pig Latin,"" DEP are furnishing him with flawless funk-metal.",62,68,0.9876980185508728
Pitchfork,31469,PERSON,Patton,"The band's calculated proficiency stands in stark contrast to Patton's right-brained outlandishness; while Patton is busy stammering about and God-knows-what else on ""Pig Latin,"" DEP are furnishing him with flawless funk-metal.",107,113,0.9794189929962158
Pitchfork,31469,PERSON,Patton,Patton and DEP have managed to find a midpoint between two styles that speaks to both sides of the brain.,0,6,0.9148245453834534
Pitchfork,31469,PERSON,John Zorn,"There's a list of side-projects and guest appearances too long to mention, boasting an acclaimed cast of cohorts: John Zorn, Dan the Automator, Dave Lombardo (Slayer), Duane Denison (Jesus Lizard), and Melt-Banana, among others.",114,123,0.960761308670044
Pitchfork,31469,PERSON,Dan the Automator,"There's a list of side-projects and guest appearances too long to mention, boasting an acclaimed cast of cohorts: John Zorn, Dan the Automator, Dave Lombardo (Slayer), Duane Denison (Jesus Lizard), and Melt-Banana, among others.",125,142,0.9132438898086548
Pitchfork,31469,PERSON,Dave Lombardo,"There's a list of side-projects and guest appearances too long to mention, boasting an acclaimed cast of cohorts: John Zorn, Dan the Automator, Dave Lombardo (Slayer), Duane Denison (Jesus Lizard), and Melt-Banana, among others.",144,157,0.9604568481445312
Pitchfork,31469,PERSON,Duane Denison,"There's a list of side-projects and guest appearances too long to mention, boasting an acclaimed cast of cohorts: John Zorn, Dan the Automator, Dave Lombardo (Slayer), Duane Denison (Jesus Lizard), and Melt-Banana, among others.",168,181,0.9530994892120361
Pitchfork,31469,PERSON,Melt-Banana,"There's a list of side-projects and guest appearances too long to mention, boasting an acclaimed cast of cohorts: John Zorn, Dan the Automator, Dave Lombardo (Slayer), Duane Denison (Jesus Lizard), and Melt-Banana, among others.",202,213,0.8365452289581299
Pitchfork,21919,PERSON,Elephant Man,"Now, in a world where dancehall wouldn't sound out of place in a Carnival cruise line ad, Elephant Man unmasks himself to the masses with his widest-ever commercial release,Good 2 Go.",90,102,0.957694947719574
Pitchfork,21919,PLACE,club scene,"In a club scene with lazy commercial rap awkwardly lurching through speakers and identity-confused R&B; acts pleading for acceptance, Elephant Man's straightforward party assault is refreshing.",5,15,0.7268510460853577
Pitchfork,21919,PERSON,Elephant Man,"In a club scene with lazy commercial rap awkwardly lurching through speakers and identity-confused R&B; acts pleading for acceptance, Elephant Man's straightforward party assault is refreshing.",134,146,0.9456467032432556
Pitchfork,21919,PERSON,Elephant Man,"Still, while many dancehall proponents opting for either full-on commercial intermingling or hardline dancehall sensibility, Elephant Man is one of few artists in the field that can hold his own on either side of the battlefield.",125,137,0.9725397825241089
Pitchfork,33299,PERSON,K-Os,"Toronto-based hip-hop spiritualist K-Os is no different, and on opener ""Emcee Murdah"" he reminds us that from the start.",35,39,0.902429461479187
Pitchfork,33299,PERSON,Emcee Murdah,"Toronto-based hip-hop spiritualist K-Os is no different, and on opener ""Emcee Murdah"" he reminds us that from the start.",72,84,0.8044846653938293
Pitchfork,34186,PLACE,Nothing Valleyenters,Nothing Valleyenters suddenly and in panic.,0,20,0.6713858246803284
Pitchfork,34186,PERSON,Melkbelly,Melkbelly’s kinship to peak-gratingSonic Youthgoes beyondNothing Valley’s captioned-frame cover art; experimentation runs through the creative backgrounds of each member.,0,9,0.7964217662811279
Pitchfork,25026,PERSON,dude,"You've got a quirky,Chromeo-style one, some brooding instrumental ones, one where a dude talks quasi-motivationally over revved up Chicago house, and so forth.",84,88,0.7677727341651917
Pitchfork,25026,PLACE,Chicago house,"You've got a quirky,Chromeo-style one, some brooding instrumental ones, one where a dude talks quasi-motivationally over revved up Chicago house, and so forth.",131,144,0.9389682412147522
Pitchfork,25849,PERSON,Yuki,"""Wave Ring"" finds all the elements of Floating Flower's sound in place, as the tablas provide an omnipresent gallop for the melancholy guitar line and Yuki's reverb-laden soprano.",151,155,0.9736393690109253
Pitchfork,25849,PERSON,Yuki,"Otherwise, you're likely to be as lost as Yuki and Tetsuya in Nepal.",42,46,0.9383401274681091
Pitchfork,25849,PERSON,Tetsuya,"Otherwise, you're likely to be as lost as Yuki and Tetsuya in Nepal.",51,58,0.945418655872345
Pitchfork,25849,PLACE,Nepal,"Otherwise, you're likely to be as lost as Yuki and Tetsuya in Nepal.",62,67,0.9138056635856628
Pitchfork,13918,PLACE,bazaar,"Could be, but this closer shows that that they've still managed to find a few interesting keepsakes in this bazaar they've gotten lost in.",108,114,0.9240784049034119
Pitchfork,13918,PERSON,Danny and Tiffany Preston,"Rainbow Arabia are married couple Danny and Tiffany Preston, formerly of L.A.",34,59,0.8972190022468567
Pitchfork,13918,PLACE,L.A.,"Rainbow Arabia are married couple Danny and Tiffany Preston, formerly of L.A.",73,77,0.8029243350028992
Pitchfork,25902,PERSON,Icewear Vezzotook,"About a decade ago,Icewear Vezzotook a trip to New York to pass around his bubbling Michigan street hit “Dancin.” Featuring the star of the Detroit crew Team Eastside,Peezy, the single was rooted heavily in local tradition—slick punchlines and a funky piano-driven beat.",19,36,0.6611505746841431
Pitchfork,25902,PLACE,New York,"About a decade ago,Icewear Vezzotook a trip to New York to pass around his bubbling Michigan street hit “Dancin.” Featuring the star of the Detroit crew Team Eastside,Peezy, the single was rooted heavily in local tradition—slick punchlines and a funky piano-driven beat.",47,55,0.9012179374694824
Pitchfork,25902,PLACE,Detroit,"About a decade ago,Icewear Vezzotook a trip to New York to pass around his bubbling Michigan street hit “Dancin.” Featuring the star of the Detroit crew Team Eastside,Peezy, the single was rooted heavily in local tradition—slick punchlines and a funky piano-driven beat.",140,147,0.7727709412574768
Pitchfork,25902,PERSON,Peezy,"About a decade ago,Icewear Vezzotook a trip to New York to pass around his bubbling Michigan street hit “Dancin.” Featuring the star of the Detroit crew Team Eastside,Peezy, the single was rooted heavily in local tradition—slick punchlines and a funky piano-driven beat.",167,172,0.946901261806488
Pitchfork,25902,PLACE,Michigan,"FromFloridatoTexas, fromPhillytoLouisvilleand evenFrance, Michigan rap’s influence is everywhere.",58,66,0.7970653176307678
Pitchfork,25902,PLACE,Detroit,His songs are straight-up with no frills: The hard-hitting beats and vivid lyrics attempt to give you a glimpse at the life of a Detroit high roller every time out.,129,136,0.739091694355011
Pitchfork,25682,PERSON,Lord,"As on all of her previous releases, Lord believed above all else in the power of the well-written song, in its commanding ability to convey intimate emotions and complex ideas equally well.",36,40,0.9397888779640198
Pitchfork,25682,PERSON,Baby Blueends,"Fortunately,Baby Blueends not with ""Fearless"", but with ""Old Tin Tray"", a modest little jingle reminiscent ofGot No Shadow's ""Shake Sugaree"".",12,25,0.8181338906288147
Pitchfork,25682,PERSON,Mary Lou Lord,Mary Lou Lord doesn't fit into your indie world.,0,13,0.9518625736236572
Pitchfork,21658,PLACE,Hardwood Pews,"The ambiance of the album is great: ""Hardwood Pews"" rapidly builds from bedroom hush (and blush) to saw-bent crescendo.",37,50,0.7175010442733765
Pitchfork,21658,PERSON,Ringle,"Sometimes Ringle makes his voice quaver intentionally, stuttering with his tonsils.",10,16,0.9669941067695618
Pitchfork,21658,PLACE,"Portland, Ore.","That echo chamber's a dangerous thing: A number of critics have mistakingly labeled Horse Feathers-- the Portland, Ore., duo of Justin Ringle and Peter Broderick-- another folksy Americana troupe with an interesting vocalist.",105,119,0.8448583483695984
Pitchfork,21658,PERSON,Justin Ringle,"That echo chamber's a dangerous thing: A number of critics have mistakingly labeled Horse Feathers-- the Portland, Ore., duo of Justin Ringle and Peter Broderick-- another folksy Americana troupe with an interesting vocalist.",128,141,0.9673178195953369
Pitchfork,21658,PERSON,Peter Broderick,"That echo chamber's a dangerous thing: A number of critics have mistakingly labeled Horse Feathers-- the Portland, Ore., duo of Justin Ringle and Peter Broderick-- another folksy Americana troupe with an interesting vocalist.",146,161,0.9806817770004272
Pitchfork,19418,PERSON,Teebs,"Here's what I mean: try and focus on a specific instrument when you listen to an individual track, and you'll discover that Teebs' manipulation has rendered it into something unexpected.",124,129,0.8684529066085815
Pitchfork,28469,PERSON,Shaw,"In the age of glossy mixing and instrumental auto-pilot, their ungovernable racket’s refreshing and woefully needed, and judging from Shaw’s remarks in the album’s press release, the band recognize the power of such escapism.",134,138,0.9201816916465759
Pitchfork,17663,PERSON,Pundt,"Pundt wrote the music for some of Deerhunter's most indelible songs-- ""Strange Lights"", ""Like New""-- and made his singing debut onMicrocastle.",0,5,0.9473270177841187
Pitchfork,17663,PERSON,Deerhunter,"Pundt wrote the music for some of Deerhunter's most indelible songs-- ""Strange Lights"", ""Like New""-- and made his singing debut onMicrocastle.",34,44,0.7815905213356018
Pitchfork,17663,PERSON,Deerhunter-er,"In a rare interview, the shy Deerhunter-er told blog BBQCHICKENROBOT that he started recording his album at the beginning of 2007.",29,42,0.7645618319511414
Pitchfork,17663,PERSON,Brian Foote,"Produced by Brian Foote of Nudge, the album submerges plaintive vocals in layer after reverb-washed cloud layer of ethereal guitar atmospherics, achieving a woozy and sometimes barely intelligible prettiness.",12,23,0.9459550380706787
Pitchfork,19741,PERSON,Herren,"But no one's forcing anybody to wade through the whole thing at once, and as a series of moments,Golden Pollenstands with 2004's more conciseMañanaas further proof that there's more to Herren than looking for the perfect beat.",185,191,0.83721923828125
Pitchfork,19741,PERSON,Gil Scott-Heron,"His almost-namesake, Gil Scott-Heron, could get away with nearly anything in his prime, partly because his reputation preceded him, and partly because he had enough inborn charisma and cool to pull off virtually anything-- even to the point of making decent spoken word records.",21,36,0.9632952213287354
Pitchfork,33599,PERSON,Dylan,"Dylan balances these moments of doubt with wry self-deprecation, a tendency that’s pushed to the forefront on “I’ll Let You Down (But Will Not Give You Up).” This blend gives his straight-ahead songs a slight lift.",0,5,0.9597651958465576
Pitchfork,33599,PERSON,Butch Walker,"To that end, he is assisted greatly by the production of Butch Walker, another old-school rock’n’roll lifer who knows which elements of Dylan’s music to accentuate.",57,69,0.8619827032089233
Pitchfork,33599,PERSON,Dylan,"To that end, he is assisted greatly by the production of Butch Walker, another old-school rock’n’roll lifer who knows which elements of Dylan’s music to accentuate.",136,141,0.8363690972328186
Pitchfork,16538,PERSON,Day Wilson,"“If I Could” is just one song that leans on religious imagery: “I’d bathe youRid you of the burdens, and you’d be free once more,” Day Wilson sings.",131,141,0.9776684045791626
Pitchfork,16538,PLACE,Mountains,"“Mountains” is co-written by one of the kings of the form,Babyface, and gives Day Wilson license to curse her broken heart and even call on the spirit ofTravis’ mopey classic: “And when it rains only rains on me.” The teetering-on-the-brink drama is ratcheted up to incredible levels.",1,10,0.7741919159889221
Pitchfork,16538,PERSON,Babyface,"“Mountains” is co-written by one of the kings of the form,Babyface, and gives Day Wilson license to curse her broken heart and even call on the spirit ofTravis’ mopey classic: “And when it rains only rains on me.” The teetering-on-the-brink drama is ratcheted up to incredible levels.",58,66,0.9173188209533691
Pitchfork,16538,PERSON,Day Wilson,"“Mountains” is co-written by one of the kings of the form,Babyface, and gives Day Wilson license to curse her broken heart and even call on the spirit ofTravis’ mopey classic: “And when it rains only rains on me.” The teetering-on-the-brink drama is ratcheted up to incredible levels.",78,88,0.946774959564209
Pitchfork,19725,PLACE,London,"""Latchmere"" is the band's entry into the proud UK tradition of documenting the quotidian, in this case a London indoor pool and ""leisure center"" ( goes the song).",105,111,0.8692904710769653
Pitchfork,19725,PERSON,Strokes,Witness the overseas rise of the White Stripes or Strokes before their domestic breakthroughs.,50,57,0.7037245035171509
Pitchfork,21500,PERSON,Blau,"Taking less risks thanAM, Blau still offers the same tattered arrangements and battered delivery that madeDance Positivesuch a warmly imperfect record; Blau arguably packs some of the best work of his career into the back half.",26,30,0.9866069555282593
Pitchfork,21500,PERSON,Blau,"Taking less risks thanAM, Blau still offers the same tattered arrangements and battered delivery that madeDance Positivesuch a warmly imperfect record; Blau arguably packs some of the best work of his career into the back half.",152,156,0.9798005819320679
Pitchfork,21500,PERSON,Milne,"Milne, the creator of Pooh and relatively unsung poet, onAMand Japanese esotericists like Tori Kudo, of Maher Shalal Hash Baz, on this one.",0,5,0.9314247965812683
Pitchfork,21500,PERSON,Tori Kudo,"Milne, the creator of Pooh and relatively unsung poet, onAMand Japanese esotericists like Tori Kudo, of Maher Shalal Hash Baz, on this one.",90,99,0.7862581610679626
Pitchfork,20351,PERSON,Patti Smith,"Ever since witchy punk diva Patti Smith came out of retirement in 1988, her music has been mired in a serious creative stasis.",28,39,0.9615340828895569
Pitchfork,20351,PLACE,Manhattan bistros,Hobnobbing with hip celebs at trendy Manhattan bistros may indeed be a hard-won privilege she deserves.,37,54,0.8132480978965759
Pitchfork,27208,PERSON,Kathryn Calder,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",46,60,0.9335448145866394
Pitchfork,27208,PERSON,John Collins,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",94,106,0.9579318165779114
Pitchfork,27208,PERSON,Bejar,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",112,117,0.7823231816291809
Pitchfork,27208,PERSON,Kurt Dahle,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",132,142,0.9324206113815308
Pitchfork,27208,PERSON,Chris Walla,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",168,179,0.8037281632423401
Pitchfork,27208,PERSON,Blaine Thurier,"As for rest of the busy bunch, Newman's niece Kathryn Calder plays in the Immaculate Machine, John Collins aids Bejar in Destroyer, Kurt Dahle recently played drums on Chris Walla's solo bow, and Blaine Thurier makes movies.",196,210,0.8369171619415283
Pitchfork,27208,PERSON,George Harrison,"Since the days of the Beatles there have been plenty of great marginalized songwriters, sent to the sidelines to stew in their own creative juices until their main meal ticket takes a break (or, in the case of George Harrison and those Beatles, breaks up).",210,225,0.96964430809021
Pitchfork,16997,PERSON,Stewart Lee,"But as the comedian Stewart Lee—another long-time fan—writes in the liner notes, Collins’ music is “egoless,” her voice a conduit for these ancient and timeless songs.",20,31,0.9160743355751038
Pitchfork,16997,PERSON,Collins,"If her voice is smaller now than back in the day, Collins is still capable of surprising range.",50,57,0.9467976093292236
Pitchfork,16997,PLACE,Sussex,"A working-class woman from rural Sussex, Collins learned traditional English songs passed down from her grandmother and aunt and soon fell in with the early folk revival.",33,39,0.9070639610290527
Pitchfork,16997,PERSON,Collins,"A working-class woman from rural Sussex, Collins learned traditional English songs passed down from her grandmother and aunt and soon fell in with the early folk revival.",41,48,0.9400602579116821
Pitchfork,23392,PERSON,Korine,Maybe this stuff has some sort of meaning or power in the context of Korine's movie; it sure doesn't on its own.,69,75,0.8602059483528137
Pitchfork,23392,PERSON,Harmony Korine,"Harmony Korine's movie about the friendship between a Michael Jackson and a Marilyn Monroe impersonator would appear to operate on the second principle: its soundtrack is so subdued, and often so soporific, that it threatens to evaporate at every turn.",0,14,0.8349543809890747
Pitchfork,23392,PERSON,Michael Jackson,"Harmony Korine's movie about the friendship between a Michael Jackson and a Marilyn Monroe impersonator would appear to operate on the second principle: its soundtrack is so subdued, and often so soporific, that it threatens to evaporate at every turn.",54,69,0.9218710660934448
Pitchfork,23392,PERSON,Marilyn Monroe,"Harmony Korine's movie about the friendship between a Michael Jackson and a Marilyn Monroe impersonator would appear to operate on the second principle: its soundtrack is so subdued, and often so soporific, that it threatens to evaporate at every turn.",76,90,0.915191113948822
Pitchfork,17456,PERSON,Selway,"The other songs move with a bit less purpose-- Selway is getting good at setting a mood with his songs, as he does with a little Theremin and a brief wordless harmony passage on the title track, but there's very little energy in the music, and the tone doesn't vary much.",47,53,0.970496654510498
Pitchfork,17456,PERSON,Selway,"The additions here are more like textural dressing for Selway's delicate, almost-whispered singing, which hasn't changed from the LP.",55,61,0.9599944353103638
Pitchfork,34955,PERSON,Simon,"From the staccato fake-out drums to the skittering drum pads, experimental and scattered under Simon's gift for traditional songwriting, its potential shines through while still begging for a more sympathetic producer.",95,100,0.964491605758667
Pitchfork,21697,PERSON,Ornette Coleman,"Heads of the class were This Heat, Material, the Work, Ornette Coleman's Prime Time, James Blood Ulmer, Last Exit, and the international trio Massacre.",55,70,0.9559088945388794
Pitchfork,21697,PERSON,James Blood Ulmer,"Heads of the class were This Heat, Material, the Work, Ornette Coleman's Prime Time, James Blood Ulmer, Last Exit, and the international trio Massacre.",85,102,0.9472513794898987
Pitchfork,21697,PLACE,Massacre,"Perhaps that's the strangest thing about Massacre: They sounded as immediate and unsettled as a no wave act, but played everything like rabid musos.",41,49,0.7180132865905762
Pitchfork,21697,PERSON,Bill Laswell,"After hooking up with Material bassist Bill Laswell and drummer Fred Maher, the band recorded a single record in 1981 before disbanding.",39,51,0.9517456293106079
Pitchfork,21697,PERSON,Fred Maher,"After hooking up with Material bassist Bill Laswell and drummer Fred Maher, the band recorded a single record in 1981 before disbanding.",64,74,0.9273576140403748
Pitchfork,14413,PERSON,Cathy Rogers,"And now, after the recent departure of keyboardist Cathy Rogers and guitarist Peter Momtchiloff, the remaining Heavenly Researchers have regrouped as Tender Trap.",51,63,0.891036331653595
Pitchfork,14413,PERSON,Peter Momtchiloff,"And now, after the recent departure of keyboardist Cathy Rogers and guitarist Peter Momtchiloff, the remaining Heavenly Researchers have regrouped as Tender Trap.",78,95,0.8643741011619568
Pitchfork,14413,PERSON,Jenny Toomey,"Tsunami's Jenny Toomey once asserted that but it took Heavenly's ""PUNK Girl"" to make me believe it.",10,22,0.9288063049316406
Pitchfork,14413,PERSON,Heavenly,"Tsunami's Jenny Toomey once asserted that but it took Heavenly's ""PUNK Girl"" to make me believe it.",54,62,0.7513445019721985
Pitchfork,16968,PLACE,moon,"While opener “Rattlesnake” immediately reestablishes the preceding album’s motorik momentum, the pace is tempered—more late-night cruise than rocket to the moon.",156,160,0.6878179907798767
Pitchfork,27302,PERSON,Dalton,"But Dalton moved around compulsively, played rarely and begrudgingly, drank and did drugs heavily, and recorded almost never.",4,10,0.9452595710754395
Pitchfork,28447,PERSON,Wilder,"Wilder’s gift is to summon some of the magic of guys like Ocean, Rashad, and Chance, but it’s also a curse, because you can more easily chart out how much more maturing he has to do before he can hang with them.",0,6,0.960300624370575
Pitchfork,28447,PERSON,Ocean,"Wilder’s gift is to summon some of the magic of guys like Ocean, Rashad, and Chance, but it’s also a curse, because you can more easily chart out how much more maturing he has to do before he can hang with them.",58,63,0.9628536105155945
Pitchfork,28447,PERSON,Rashad,"Wilder’s gift is to summon some of the magic of guys like Ocean, Rashad, and Chance, but it’s also a curse, because you can more easily chart out how much more maturing he has to do before he can hang with them.",65,71,0.9514724016189575
Pitchfork,28447,PERSON,Chance,"Wilder’s gift is to summon some of the magic of guys like Ocean, Rashad, and Chance, but it’s also a curse, because you can more easily chart out how much more maturing he has to do before he can hang with them.",77,83,0.9610468745231628
Pitchfork,28447,PERSON,Wilder,"It’s not the most subtle stuff, but the pleasures ofSummer Campreside in Wilder’s ability to conjure a mood with his production, then sell the emotion with the most direct line of songwriting.",73,79,0.8830351829528809
Pitchfork,32897,PERSON,Captain Beefheart,"Take the Coral, who emerged in 2002 amid a torrent of UK critical hysteria that suggested any band of 20-year-olds who displayed a passing knowledge of the Captain Beefheart catalogue could be instantly lauded as the saviours of music.",156,173,0.8959972858428955
Pitchfork,33276,PERSON,Erickson,"Here instead, every element is rationed more judiciously, and in Erickson's pristine mix each musician's contribution is made that much more potent.",65,73,0.8190640211105347
Pitchfork,33276,PLACE,Greyhound station parking lot,"InsteadSunset Homesreveals a much more sober, pared-back vision of the group as waylaid cosmic cowboys singing around the campfire in a Greyhound station parking lot.",136,165,0.7762393951416016
Pitchfork,24242,PERSON,Melnikova,"Each of its nine tracks is named after a different lunar mare, and although we now know the moon to be a place that’s cold, gray, and devoid of life, Melnikova takes a more fantastical approach, evoking a time when people imagined that little green men were roaming around up there.",150,159,0.9458982944488525
Pitchfork,24242,PERSON,Melnikova,"Theclipfor “Sea of Nectar” is even more absurd, as Melnikova, decked out in a beret and white gloves, goofily struts her way through a hypnagogic rave for one, occasionally joined by a disembodied saxophone player.",51,60,0.9676151275634766
Pitchfork,24242,PERSON,Melnikova,"There’s a faint sense of ridiculousness inherent inSea to Sea’s chintzy synth melodies, plucked strings, and faux woodwinds—even when they're channeling earlyRyuichi Sakamoto—but Melnikova’s embrace of their campy overtones is clearly purposeful.",179,188,0.9142408967018127
Pitchfork,15843,PERSON,Merritt,"Merritt's 2002 debut,Bramble Rose, introduced the North Carolina native as one in a then-steady succession of insurgent sweethearts, alongside the likes of Kasey Chambers and Kathleen Edwards.",0,7,0.7663819789886475
Pitchfork,15843,PLACE,North Carolina,"Merritt's 2002 debut,Bramble Rose, introduced the North Carolina native as one in a then-steady succession of insurgent sweethearts, alongside the likes of Kasey Chambers and Kathleen Edwards.",50,64,0.6950896382331848
Pitchfork,15843,PERSON,Kasey Chambers,"Merritt's 2002 debut,Bramble Rose, introduced the North Carolina native as one in a then-steady succession of insurgent sweethearts, alongside the likes of Kasey Chambers and Kathleen Edwards.",156,170,0.9378628134727478
Pitchfork,15843,PERSON,Kathleen Edwards,"Merritt's 2002 debut,Bramble Rose, introduced the North Carolina native as one in a then-steady succession of insurgent sweethearts, alongside the likes of Kasey Chambers and Kathleen Edwards.",175,191,0.9467148184776306
Pitchfork,23309,PERSON,Tiffany Preston,"Remember theclip for Rainbow Arabia's ""Omar K"", the one where frontwoman Tiffany Preston transforms into a be-fanged vision of Lemmy Kilmister and trashes a Whole Foods with a murderous, mustachioed grade-schooler?",73,88,0.9143115282058716
Pitchfork,23309,PERSON,Lemmy Kilmister,"Remember theclip for Rainbow Arabia's ""Omar K"", the one where frontwoman Tiffany Preston transforms into a be-fanged vision of Lemmy Kilmister and trashes a Whole Foods with a murderous, mustachioed grade-schooler?",127,142,0.9012035131454468
Pitchfork,23309,PLACE,Whole Foods,"Remember theclip for Rainbow Arabia's ""Omar K"", the one where frontwoman Tiffany Preston transforms into a be-fanged vision of Lemmy Kilmister and trashes a Whole Foods with a murderous, mustachioed grade-schooler?",157,168,0.9474658966064453
Pitchfork,17687,PLACE,Treehouse,"But nothing here has the euphoric simplicity of , or quite the infant- wisdom of ""Chicken Pox"" and ""Treehouse"".",100,109,0.8914259672164917
Pitchfork,32663,PERSON,Guy Fixsen,"Thanks should also be directed to co-producer and former Laika member Guy Fixsen (My Bloody Valentine, Pixies, Stereolab).",70,80,0.9718754887580872
Pitchfork,32663,PERSON,Campbell,"And sometimes the touches aren't so subtle-- a song like ""Immaterial"" with its charming lope and Campbell's keening vocals, would probably sound like a long lost 4AD gem (from the days of Throwing Muses and This Mortal Coil) without much trouble.",97,105,0.9324257969856262
Pitchfork,32542,PERSON,Jagwar Ma,"They howl because it’s women, not drugs, that offer transcendence and Jagwar Ma needs the hook up; fluid breakbeats and classic psychedelic effects (backwards guitar, naturally) drive “Man I Need” and “Come Save Me”, tart and hooky songs too bashful to be overbearing.",70,79,0.9443734884262085
Pitchfork,32542,PERSON,Gabriel Winterfield,"When Gabriel Winterfield yells “exercise your chemistry!” it's meaningless, but at least lets you know this isn’t rocket science.",5,24,0.9355926513671875
Pitchfork,27187,PERSON,Santogold,"it-girl Santogold, is as dated as the old Budweiser TV campaign; Pase Rock's rhymes about and fall as flat as day-old beer.",8,17,0.9160709381103516
Pitchfork,27187,PERSON,Pase Rock,"it-girl Santogold, is as dated as the old Budweiser TV campaign; Pase Rock's rhymes about and fall as flat as day-old beer.",65,74,0.8306856155395508
Pitchfork,17028,PERSON,femme fatale,"Now, stop me if you’ve seen this movie before: femme fatale goes missing in the middle of the night, her mild-mannered banker husband dangles at the age of sanity, and between them a mysterious rake at the center of the mystery.",47,59,0.9383429884910583
Pitchfork,17028,PERSON,mild-mannered banker husband,"Now, stop me if you’ve seen this movie before: femme fatale goes missing in the middle of the night, her mild-mannered banker husband dangles at the age of sanity, and between them a mysterious rake at the center of the mystery.",105,133,0.7350573539733887
