doc_id,rule_name,category,span_text,context
5375,PERSON,PERSON,people,confession to her people and her dignity
5376,BODY,BODY,heart,"more of a heart. A light voice,"
5376,PERSON,PERSON,singer,as a unique singer in a role
5376,PERSON,PERSON,singers,performance that few singers of her time
5376,PERSON,PERSON,artist,"but sadly misunderstood artist, performs Norma with"
5376,PERSON,PERSON,singer,of any other singer and gives her
5377,BODY,BODY,breath,been tighter. Her breath control is very
5377,BODY,BODY,chest,"use of her chest register is sparing,"
5377,BODY,BODY,chest,"say abusing, her chest register. The sound"
5377,MEMORY,MEMORY,reminds me of,done. His voice reminds me of Pavarotti's.
5377,PERSON,PERSON,people,"opera. However, many people consider that recording"
5406,BODY,BODY,Heart,"Like Crown My Heart, the mesmerizing anthem"
5406,PLACE,PLACE,College,scholar at Magdalen College in Oxford. He
5406,PLACE,PLACE,College,"Chapel of King's College, Cambridge since 1990,"
5406,PERSON,PERSON,Singers,the Daily Service Singers that were broadcast
5406,PERSON,PERSON,singer,"also a choir singer, a conductor, a"
5406,PERSON,PERSON,singer,"it almost a singer without word, with"
5409,PERSON,PERSON,artist,such an imaginative artist that he seems
5409,PERSON,PERSON,artist,"what a great artist would do, give"
5411,BODY,BODY,ears,"not to my ears, but give the"
5411,BODY,BODY,feeling,the same intense feeling and a golden
5411,PERSON,PERSON,listeners,"fortunate for us listeners, because Schnabel gives"
5412,BODY,BODY,hand,"on the other hand, is long (16"
5412,PERSON,PERSON,fans,will appeal to fans of the composer's
5413,BODY,BODY,breath,"ran out of breath completely, and the"
5413,BODY,BODY,heart,these selections was heart. The notes were
5413,BODY,BODY,heart,"be missing was heart, the soul of"
5413,BODY,BODY,heart,"Italian style its heart, its soul, and"
5413,BODY,BODY,heart,"needed is more heart.However, it is not"
5413,PERSON,PERSON,singers,ALL of the singers in this collection
5413,PERSON,PERSON,singer,more like the singer ran out of
5413,PERSON,PERSON,singers,were perfect. The singers really sang well
5413,PERSON,PERSON,artists,"NONE of these artists (excepting Podles, who"
5413,PERSON,PERSON,singers,"All these mentioned singers knew Italian style,"
5413,PERSON,PERSON,singers,emotional attachment. These singers all sang to
5413,PERSON,PERSON,singers,"ALL of these singers have great talent,"
5413,PERSON,PERSON,singers,"all. ALL these singers sing out, with"
5413,PERSON,PERSON,singers,"sad, for these singers have so much"
5414,BODY,BODY,hearing,"a while without hearing Gould-Bach, or Argerich-Chopin,"
5414,BODY,BODY,ears,"With Hamelin, my ears cut through the"
5414,PERSON,PERSON,people,my review title):The people who criticize this
5414,PERSON,PERSON,listeners,"recital, he allows listeners to forget about"
5453,MEMORY,MEMORY,childhood,composed during his childhood.Complete sets of Mozart
5453,PERSON,PERSON,listeners,to encourage prospective listeners to make an
5469,BODY,BODY,chest,notes and a chest-voice many altos would
5469,BODY,BODY,heart,it shutters your heart...I stronly advise anyone
5469,PERSON,PERSON,singers,even hear the singers.Compared to this Abigaille
5479,BODY,BODY,hand,On the other hand Scherchen leads a
5487,BODY,BODY,tears,of fire and tears - and it
5487,MEMORY,MEMORY,souvenir,"recording as a souvenir, thirty odd years"
5487,MEMORY,MEMORY,souvenir,and a great souvenir of Carreras in
5491,PERSON,PERSON,artists,spots where the artists all of a
5506,BODY,BODY,hand,On the other hand Manze's choice of
5506,BODY,BODY,feeling,get that ethereal feeling again that the
5506,BODY,BODY,breath,will take your breath away with its
5511,PLACE,PLACE,bar,"my favorite CD, bar none.The reason why"
5511,PERSON,PERSON,artist,"composer, instrument and artist)... it is the"
5522,PERSON,PERSON,singers,the greatest Mozart singers of the time
5522,PERSON,PERSON,listeners,"in Europe. As listeners could hear immediately,"
5522,PERSON,PERSON,fans,For foty years fans of the opera
5522,PERSON,PERSON,listeners,CD. For many listeners what tilts the
5522,PERSON,PERSON,listeners,"has won many listeners over. Unfortunately, Bohm's"
5523,PERSON,PERSON,fans,"those digital Li fans, please do not"
5524,PLACE,PLACE,room,of the drawing room to the anonymity
5524,PERSON,PERSON,people,and Mazurkas. Yet people will forever persist
5525,PLACE,PLACE,room,and had much room for growing and
5525,PERSON,PERSON,artist,read that the artist was the 2000
5525,PERSON,PERSON,artists,"all cases, these artists have improved considerably"
5525,PERSON,PERSON,artist,"a refined, mature artist. And he is"
5526,BODY,BODY,touch,WONDERFULLY homogeneous legato touch that really show
5526,PLACE,PLACE,concert hall,Chopin spurning the concert hall for the
5526,PERSON,PERSON,my Dad,real name: that's my Dad's name you
5526,PERSON,PERSON,people,"nor the Chinese people (well, a little"
5526,PERSON,PERSON,people,towards the Chinese people - but it's
5526,PERSON,PERSON,people,slur and how people of the same
5526,PERSON,PERSON,people,"don't like Chinese people, you'll probably not"
5526,PERSON,PERSON,people,I guess such people will just have
5526,PERSON,PERSON,listeners,"directly to his listeners, but they're there"
5526,PERSON,PERSON,Listeners,"to coddle us. Listeners, too, must do"
5527,BODY,BODY,ears,"Koslowsky, to my ears, lacks the lilt"
5527,PLACE,PLACE,city,"in every major city of northern Italy,"
5527,PERSON,PERSON,singers,wish the five singers were not all
5527,PERSON,PERSON,listeners,likely that other listeners will not hear
5534,PLACE,PLACE,room,had lots of room to record the
5536,BODY,BODY,heart,"Fjord, the folklore heart of the country."
5536,PLACE,PLACE,house,in a 1971 house fire that burnt
5536,PERSON,PERSON,artists,composed by audience-friendly artists such as Jules
5540,BODY,BODY,feeling,putting so much feeling into the songs
5540,BODY,BODY,eyes,"aria, close your eyes and see Maria"
5540,BODY,BODY,feeling,stage. So much feeling and depth. Only
5540,BODY,BODY,chest,"down into her chest voice, again, very"
5540,BODY,BODY,crying,like Maria is crying when she sings
5540,BODY,BODY,crying,like she is crying. This very much
5540,BODY,BODY,tears,break down into tears on those phrases.
5540,BODY,BODY,feeling,"expressive. Many emotions, feeling and power are"
5540,BODY,BODY,chest,"control, head and chest voice. For sure,"
5540,BODY,BODY,chest,"down to the chest voice, sounding a"
5540,BODY,BODY,heart,well as your heart.Un bel di (from
5540,BODY,BODY,eyes,"you close your eyes, you can picture"
5540,BODY,BODY,feeling,and all the feeling. No other words
5540,PERSON,PERSON,fans,"for all opera fans, Maria fan or"
5540,PERSON,PERSON,people,"or not. Many people ask- ""Did Maria"
5540,PERSON,PERSON,singers,aria from many singers.La mamma morta (from
5540,PERSON,PERSON,singers,is with most singers who are afraid
5540,PERSON,PERSON,People,a Mozart aria. People think that Maria's
5541,BODY,BODY,eyes,never took her eyes off the goal.
5541,PERSON,PERSON,artist,"that no other artist, save for Van"
5541,PERSON,PERSON,singer,"ever been a singer, whether popular or"
5541,PERSON,PERSON,artist,about every major artist of the last
5541,PERSON,PERSON,artists,and so few artists have even bothered
5541,PERSON,PERSON,artist,was a complete artist: everything mattered to
5541,PERSON,PERSON,singer,the only opera singer I know of
5545,BODY,BODY,chest,has blown your chest &quot;THUD!&quot;. Try listening
5545,PERSON,PERSON,people,"favorite with many people out there, including"
5550,BODY,BODY,cry,does seem to cry for an orchestral
5550,BODY,BODY,hand,"to the left-hand details.""Legend"" is a Walz"
5552,BODY,BODY,hand,"On the other hand, there are numerous"
5552,PERSON,PERSON,singers,beautiful. Given great singers and a proper
5552,PERSON,PERSON,singers,"these CDs, the singers are favoured and"
5553,BODY,BODY,breath,space to draw breath through long passages)
5553,BODY,BODY,shiver,that subtle pitch-shiver is a beauty.Craft's notes
5553,BODY,BODY,shiver,"before the harp/sarrusophone shiver I mention, the"
5553,PERSON,PERSON,singers,a group of singers who can sing
5553,PERSON,PERSON,singers,to note the singers' nothing-short-of-marvelous accuracy. Heaven
5553,PERSON,PERSON,singers,Joly and his singers.As may be seen
5554,BODY,BODY,hearing,great difference between hearing four actual pianos
5554,BODY,BODY,hearing,"passage together, and hearing MIDI notes that"
5554,BODY,BODY,ears,"playing, but my ears refused to offer"
5554,PERSON,PERSON,singers,"part of the singers, is rather more"
5556,BODY,BODY,hand,its whirling left-hand accompaniment is played with
5556,BODY,BODY,hand,"on the other hand, is a real"
5556,BODY,BODY,hand,"that trudging left-hand, but others like Arrau"
5556,BODY,BODY,hand,with less left-hand emphasis and it works
5560,MEMORY,MEMORY,years ago,made over 50 years ago (proving that
5560,PERSON,PERSON,artist,truly embodied the artist's original/ individual `vision'
5560,PERSON,PERSON,people,"ago (proving that people, not technology, were"
5561,BODY,BODY,feeling,march that same feeling of power is
5562,BODY,BODY,heart,"dramatic tension and heart-rending lyricism, and they"
5568,PLACE,PLACE,COLLEGE,BY THE KING'S COLLEGE CHOIR AND SELECTED
5568,PLACE,PLACE,College,Choir of King's College is first rate
5568,PERSON,PERSON,singers,expected from experienced singers of this genre.The
5570,PERSON,PERSON,fans,"foundation. For VIOLA fans, the alluring and"
5579,BODY,BODY,heart,"of Rachmaninoff's ""heart of gold"" here; nor"
5579,BODY,BODY,hearing,"that right after hearing these greats, one"
5579,BODY,BODY,touch,"out"". How?Freire's finishing touch came from Friedrich"
5579,PLACE,PLACE,room,one still has room for Freire and
5580,BODY,BODY,hand,53.In the other hand we have to
5580,BODY,BODY,heart,character where the heart talks us: the
5580,BODY,BODY,hand,"in the other hand, being Poland the"
5580,MEMORY,MEMORY,nostalgic,"have to the nostalgic mood, understood as"
5580,MEMORY,MEMORY,memories of,understood as reminiscent memories of his beloved
5580,PLACE,PLACE,school,"why the Russian school (Richter, Gilels, Bergman,"
5580,PLACE,PLACE,school,Freire belongs this school; but the list
5580,PLACE,PLACE,school,basically the British school; and the other
5580,PERSON,PERSON,artist,in this last artist and that was
5581,BODY,BODY,touch,an unusually sublime touch when it comes
5581,BODY,BODY,feeling,played with more feeling than I usually
5581,BODY,BODY,nose,"out by a nose (in Louisville-speak, that's"
5582,BODY,BODY,hand,The disc at hand collects together their
5582,PERSON,PERSON,fans,checking out for fans of twentieth century
5584,BODY,BODY,breath,a sheer composite breath of vitality and
5584,PERSON,PERSON,listeners,that knocks the listeners right off.In both
5585,PERSON,PERSON,people,Many people seem to get
5585,PERSON,PERSON,people,a composer.I recommend people like Vladimir Ashkenazy
5587,BODY,BODY,eyes,seen through the eyes of Franz Liszt
5587,BODY,BODY,eyes,seen through the eyes of that great
5587,BODY,BODY,hearing,"listener upon each hearing, with new discoveries"
5587,MEMORY,MEMORY,memories of,"played magnificently, evoking memories of Horowitz and"
5589,BODY,BODY,chest,voice to a chest register. Piero Cappuccilli's
5589,PERSON,PERSON,singers,"years, many remarkable singers have come across"
5590,MEMORY,MEMORY,I recall,"(Callas, the other) I recall as a"
5590,PLACE,PLACE,college,recall as a college student going to
5590,PERSON,PERSON,artists,what great operatic artists do. Run to
5591,PERSON,PERSON,singer,"considerations of a singer, or impresario, ran"
5591,PERSON,PERSON,singers,a time when singers were encouraged to
5591,PERSON,PERSON,singer,"drama. Therefore, a singer could interpolate ""verismo"""
5591,PERSON,PERSON,singers,of the finest singers of the twentieth
5591,PERSON,PERSON,singer,always a sensitive singer and his interpretation
5591,PERSON,PERSON,artists,there were few artists available to play
5592,BODY,BODY,touch,"is a wonderful touch in the ""Mad"
5592,BODY,BODY,feeling,"gets the the feeling, from Sills' singing"
5592,MEMORY,MEMORY,years ago,on vinyl many years ago and have
5592,PERSON,PERSON,singers,the orchestra and singers into a frenzy).
5592,PERSON,PERSON,singers,spectacular group of singers to work with!Sills
5592,PERSON,PERSON,singer,a really serious singer need only to
5592,PERSON,PERSON,singer,WAS a great singer/musician and took her
5593,BODY,BODY,ears,beautiful (to my ears) tone than Pavarotti.
5593,BODY,BODY,chest,voice (both use chest tones to an
5593,BODY,BODY,hearing,and musician for hearing and seeing any
5593,MEMORY,MEMORY,years ago,Regnava nel silenzio years ago on the
5593,PLACE,PLACE,my car,was stolen from my car and the
5593,PLACE,PLACE,my car,"stolen again from my car, so Amanzon"
5593,PERSON,PERSON,artists,are both beloved artists that have provided
5594,BODY,BODY,touch,"perhaps just a touch over the top,"
5594,BODY,BODY,feet,in with both feet and order it.
5594,PLACE,PLACE,room,need to make room on your shelves
5594,PERSON,PERSON,artists,singing of the artists were not at
5596,PERSON,PERSON,singers,other conductors and singers bring to this
5597,BODY,BODY,Hearing,is his diction. Hearing his commanding baritone
5597,PERSON,PERSON,singers,with the male singers are very well
5597,PERSON,PERSON,singers,duets. The male singers support her nicely.
5597,PERSON,PERSON,fans,must-have for all fans of great bel
5598,PERSON,PERSON,listeners,which may make listeners believe that she
5603,BODY,BODY,feeling,stasis and a feeling that something has
5603,BODY,BODY,touch,lost. Silvestrov's personal touch are his Webern-like
5603,BODY,BODY,heart,listeners the emotional heart of the world.
5603,PERSON,PERSON,listeners,be for many listeners the emotional heart
5608,BODY,BODY,feeling,I get that feeling of looking up
5608,BODY,BODY,feeling,palette.I got that feeling over and over
5608,BODY,BODY,feeling,no lack of feeling at all (nor
5608,BODY,BODY,ears,observation): to my ears she sounds a
5610,BODY,BODY,ears,you'll damage your ears with each blast.I
5610,BODY,BODY,hearing,using it after hearing it used by
5612,PLACE,PLACE,concert hall,"performance in a concert hall, not for"
5620,BODY,BODY,heart,"opens our ear, heart, and mind and"
5620,BODY,BODY,heart,"29, makes my heart both thrill and"
5620,PERSON,PERSON,singers,by truly excellent singers. And no wonder.
5620,PERSON,PERSON,singers,"graced with such singers as these, the"
5628,BODY,BODY,blood,"music in their blood, but Pletnev was"
5628,BODY,BODY,hearing,I too prefer hearing all the music
5629,BODY,BODY,heart,directly from the heart and works directly
5629,BODY,BODY,heart,directly on the heart. I have rarely
5630,BODY,BODY,touch,works with a touch that is fresh
5631,PERSON,PERSON,listeners,"exquisite, underrated set.Experienced listeners will of course"
5633,PLACE,PLACE,School,the Second Vienna School. Scherchen's somewhat eccentric
5643,PERSON,PERSON,singers,not give the singers permission to over-interpret.
5644,BODY,BODY,shivering,chattering chorus and shivering violins conjure up
5644,PERSON,PERSON,Listeners,him much attention. Listeners seem to find
5645,BODY,BODY,touching,"in real and touching passion, despite the"
5645,MEMORY,MEMORY,Years ago,Years ago I was
5645,MEMORY,MEMORY,years ago,Then about 15 years ago I purchased
5646,BODY,BODY,eyes,by closing one's eyes and listening and
5646,BODY,BODY,hand,"and translation in hand, with an attempt"
5647,BODY,BODY,feeling,"authenticity here, a feeling of rightness from"
5647,MEMORY,MEMORY,I remember,of his voice. I remember being told
5647,PERSON,PERSON,singers,of the greatest singers of the Twentieth
5647,PERSON,PERSON,people,being told by people who had heard
5647,PERSON,PERSON,people,songs but unique people who are defined
5648,BODY,BODY,touch,with a lovely touch and rich decoration.
5648,BODY,BODY,hearing,thinking they are hearing the opening of
5648,BODY,BODY,feet,many hands and feet it takes to
5648,PLACE,PLACE,school,North European organ school of the same
5648,PERSON,PERSON,fans,the most devoted fans of that great
5648,PERSON,PERSON,listeners,"will have many listeners doing a double-take,"
5648,PERSON,PERSON,fans,and especially to fans of early music.
5652,BODY,BODY,blood,"majestic, in a blood red robe and"
5652,MEMORY,MEMORY,souvenir,"for me, a souvenir of a memorable"
5652,PERSON,PERSON,singers,"disliked so-called coloratura singers, such as Lily"
5652,PERSON,PERSON,singers,"Various ""golden age"" singers followed different approaches."
5652,PERSON,PERSON,singer,Simply bashing one singer or the other
5652,PERSON,PERSON,people,tolerance for other people's tastes. If you
5653,PERSON,PERSON,fans,"Fabulous. Yet, such fans do her much"
5653,PERSON,PERSON,singers,by either the singers or the music
5654,PERSON,PERSON,artists,"though very different, artists. If you want"
5654,PERSON,PERSON,singer,lot of the singer. Richard Bonynge's conducting
5655,BODY,BODY,ears,"truly have good ears, you will love"
5655,PERSON,PERSON,fans,"as most Sutherlan fans would say, was"
5656,BODY,BODY,touch,is the magical touch of the great
5656,BODY,BODY,breath,with a sole breath what all the
5656,PERSON,PERSON,singer,played by another singer who will enjoy
5656,PERSON,PERSON,artist,"a very reliable artist, is Normanno.The solidity"
5657,BODY,BODY,ears,"and to my ears, these have their"
5657,PERSON,PERSON,listeners,"a role, and listeners who put that"
5658,BODY,BODY,hand,the set at hand. The Gramophone was
5658,PERSON,PERSON,singers,where all the singers are excellent and
5658,PERSON,PERSON,singers,or two stellar singers lost in a
5658,PERSON,PERSON,singers,"or even mediocre singers, and some are"
5658,PERSON,PERSON,singer,the one dreadful singer who becomes the
5658,PERSON,PERSON,fans,set appeals to fans of Kempe and
5658,PERSON,PERSON,singer,"a coarse, loud singer, disqualifies the whole"
5658,PERSON,PERSON,singers,"the traditional German singers we're used to,"
5658,PERSON,PERSON,artist,"but a routine artist, makes nothing of"
5658,PERSON,PERSON,artist,"is a real artist, and every note"
5661,BODY,BODY,hand,"On the other hand, his harmonies and"
5661,BODY,BODY,touch,could produce a touch of bucolic indigestion
5661,BODY,BODY,ears,"and, to my ears, reminiscent at its"
5662,BODY,BODY,hand,energy.The recital at hand pays tribute to
5662,BODY,BODY,feeling,"sang with real feeling and warmth.""Meco all'altar"
5662,PERSON,PERSON,singer,be a wonderful singer without them (oh
5675,BODY,BODY,hearing,have enough experience hearing these to offer
5681,BODY,BODY,hand,"on the other hand, adheres more closely"
5687,BODY,BODY,touch,"of the player's touch, especially if one"
5687,BODY,BODY,hand,in the left hand. In such elderly
5688,PERSON,PERSON,singers,so he engaged singers and players from
5688,PERSON,PERSON,singers,tune with his singers that the listener
5689,PERSON,PERSON,artist,as a celebrity artist right from the
5689,PERSON,PERSON,singers,"the greatest French singers ever, with a"
5689,PERSON,PERSON,singer,for Panzera. The singer performs the songs
5689,PERSON,PERSON,singers,to all classical singers and fans of
5689,PERSON,PERSON,fans,classical singers and fans of the classical
5690,BODY,BODY,touch,"a most sensitive touch, a wide palette"
5690,PERSON,PERSON,listeners,may help many listeners to discover or
5692,PERSON,PERSON,Listeners,more straightforward role. Listeners hoping for the
5692,PERSON,PERSON,listeners,appeal for most listeners. Certainly the Meyer
5720,PERSON,PERSON,Listeners,territory. Good choice? Listeners will need to
5721,BODY,BODY,hearing,audience. Not after hearing Fricsay's 1950 Rigoletto
5721,PERSON,PERSON,singers,"play first rank singers at their finest,"
5721,PERSON,PERSON,singers,collaborate with the singers rather than merely
5742,PERSON,PERSON,listeners,put demands on listeners' concentration (that does
5747,BODY,BODY,touch,"currently playing could touch it, but it"
5747,MEMORY,MEMORY,memories of,could conjure fond memories of youthful rebellion
5752,BODY,BODY,heart,"deliver a big, heart-on-sleeve sound yet pay"
5752,BODY,BODY,touching,Especially impressive and touching is the singing
5752,PLACE,PLACE,college,used it in college teaching and student
5752,PERSON,PERSON,people,"is the recording people ""ultimately"" buy. Maybe"
5760,BODY,BODY,hand,"on the other hand, have attracted rather"
5760,MEMORY,MEMORY,I remember,only one that I remember is from
5788,PLACE,PLACE,at home,hear once more at home this chant
5791,BODY,BODY,hand,"on the other hand, continues as a"
5791,PERSON,PERSON,singers,list that identifies singers and provides timings.
5791,PERSON,PERSON,singer,"who was a singer, composer, poet, literary"
5791,PERSON,PERSON,singers,"form, with Italian singers, orchestra and conductor,"
5791,PERSON,PERSON,singer,"Tagliavini (1913-1995), opera singer, movie star and"
5792,PERSON,PERSON,artists,enjoyed these exceptional artists. The price is
5796,PERSON,PERSON,singers,"to two important singers: Cesare Siepi (Mephisopheles),"
5799,BODY,BODY,feet,"by a few feet and, I suspect,"
5799,BODY,BODY,feeling,"Del Monaco, perhaps feeling threatened by the"
5799,BODY,BODY,hand,"on the other hand, instead of a"
5799,MEMORY,MEMORY,I remember,at the ankles. I remember dear old
5799,PERSON,PERSON,singers,in volume when singers move across the
5799,PERSON,PERSON,people,there are other people on the stage
5799,PERSON,PERSON,my parents,coming up to my parents on the
5815,PERSON,PERSON,artists,versatility of genuine artists in impeccable performances.
5815,PERSON,PERSON,artists,hands of true artists.I would recommend this
5816,BODY,BODY,hand,by the same hand that penned the
5816,BODY,BODY,breath,magical to the breath-taking. Not only is
5816,PLACE,PLACE,concert hall,life in the concert hall in the
5816,PERSON,PERSON,listeners,able to convince listeners that something has
5817,BODY,BODY,hearing,are interested in hearing it). Bruckner later
5817,PERSON,PERSON,fans,heaven for Furtwangler fans - none of
5817,PERSON,PERSON,listeners,same to most listeners). The 1888 version
5826,PERSON,PERSON,singer,the more famous singer Cecilia Bartoli in
5826,PERSON,PERSON,fans,this recording for fans of Edda Moser
5830,BODY,BODY,Eyes,"Ever since &quot;Dark Eyes&quot;, one of the"
5830,BODY,BODY,Eyes,"After all, &quot;Dark Eyes&quot; had a lot"
5830,BODY,BODY,feeling,"great tenderness and feeling. Some high-energy items,"
5830,BODY,BODY,heart,from traditional &quot;your heart would break&quot; to
5830,BODY,BODY,heart,break&quot; to &quot;my heart would break&quot;. I
5830,PERSON,PERSON,singers,encored by Russian singers. While baritones or
5830,PERSON,PERSON,singers,Of all Russian singers who dealt with
5830,PERSON,PERSON,fans,"lots of Dmitri's fans among men, particularly"
5834,BODY,BODY,hand,example of right hand versus left. Of
5835,BODY,BODY,touch,"to be. The touch is non-legato, the"
5836,BODY,BODY,ears,have boxed Gould's ears for playing like
5836,BODY,BODY,ears,contemptuous to my ears than he is
5836,PLACE,PLACE,room,and some wiggle room to express how
5836,PERSON,PERSON,singer,mimic a human singer? Gould throws many
5836,PERSON,PERSON,people,know lots of people are through the
5837,PERSON,PERSON,people,and simply tell people what the differences
5837,PERSON,PERSON,people,if they expect people to buy the
5838,BODY,BODY,leg,with the left leg crossed over the
5847,BODY,BODY,ears,(sadly to my ears) rather dependent on
5847,BODY,BODY,heart,than one?). My heart missed a beat
5847,PLACE,PLACE,school,of this particular school more seriously than
5847,PLACE,PLACE,school,from the cowpat school of English music.
5855,BODY,BODY,chest,"this off my chest, let's turn to"
5855,PERSON,PERSON,singers,of expression!The other singers are not up
5855,PERSON,PERSON,singer,The other outstanding singer is Anton Diakov:
5856,PERSON,PERSON,artist,virtue of an artist - or of
5856,PERSON,PERSON,artist,say that the artist plans to record
5859,PLACE,PLACE,School,or Second Viennese School. The modern music
5866,BODY,BODY,ears,personnel) to my ears performed in their
5866,PLACE,PLACE,College,Felicity Lott!The King's College Choirs (both had
5866,PERSON,PERSON,artists,composer and the artists. The text is
5869,BODY,BODY,hearing,gratifying then of hearing a recording of
5869,BODY,BODY,feeling,can't disregard the feeling that he knew
5869,PERSON,PERSON,people,"themselves.For us, most people indoctrinated by the"
5869,PERSON,PERSON,singers,though all the singers bloom and give
5874,BODY,BODY,feeling,to enhance the feeling of unity and
5874,PERSON,PERSON,people,to the Slavonic people. Thus Vysehrad is
5875,BODY,BODY,heart,Reiner with more heart and a wider
5875,BODY,BODY,ears,"accounts. To my ears, the earlier Supraphon"
5875,BODY,BODY,heart,is the real heart of the cycle
5875,MEMORY,MEMORY,reminds me of,conductors. He always reminds me of a
5877,PLACE,PLACE,City,"in New York City, Antonin Dvorak became"
5878,BODY,BODY,hearing,"we're used to hearing, but it is"
5879,BODY,BODY,touch,"imagination, that golden touch that may be"
5879,PERSON,PERSON,people,true revelation. The people who made the
5880,BODY,BODY,hand,"On the other hand, he did not"
5880,PERSON,PERSON,fans,checking out for fans of first-rate cello
5881,BODY,BODY,Hand,"1727: Let thy Hand be Strengthened, Zadok"
5881,BODY,BODY,Heart,"Rejoice, with My Heart is Inditing performed"
5881,BODY,BODY,Hand,"Priest, Let thy Hand be Strengthened, The"
5881,BODY,BODY,Heart,"shall Rejoice, My Heart is Inditing, although"
5881,PLACE,PLACE,College,"Choir of King's College, Cambridge, and with"
5881,PLACE,PLACE,College,"Choir of King's College, Cambridge and with"
5881,PLACE,PLACE,College,"Choir of King's College, Cambridge, and the"
5881,PLACE,PLACE,College,"recorded at Kings College Chapel, Cambridge, England,"
5881,PLACE,PLACE,College,"Choir of King's College, Cambridge).The performance of"
5881,PERSON,PERSON,singers,up to 47 singers augmenting the Chapel
5881,PERSON,PERSON,listeners,desirable for some listeners. Check prices for
5882,MEMORY,MEMORY,years ago,released a few years ago which partnered
5882,PLACE,PLACE,City,"his New York City recital debut, with"
5882,PLACE,PLACE,City,exceptional New York City debut recital merely
5882,PERSON,PERSON,my friend,"Joshua Bell, but my friend strongly disagreed,"
5883,BODY,BODY,hand,"throughout, and left-hand chords and accompaniment figures"
5883,BODY,BODY,hand,"reading.On the other hand, the Bach Chaconne"
5883,BODY,BODY,eye,blink of an eye. His reading of
5883,BODY,BODY,heart,reading scene is heart-rendering. There might be
5884,BODY,BODY,hand,cadenza. The left-hand pizzicato variation and the
5884,PERSON,PERSON,artist,"he a great artist yet, and does"
5887,BODY,BODY,ears,which to my ears still remains the
5887,BODY,BODY,body,of the piano body.This wasn't exciting to
5889,BODY,BODY,heart,Fine died of heart failure at the
5902,PERSON,PERSON,singer,that to the singer or the composer.
5904,PERSON,PERSON,fans,"this CD, even fans of Schubert may"
5905,BODY,BODY,ears,or maybe my ears adjust; in any
5917,BODY,BODY,hand,"piano.On the other hand, if one is"
5919,BODY,BODY,hand,"recordings. Having at hand Gundula Janowitz, Dietrich"
5919,PERSON,PERSON,listeners,least not for listeners demanding the sonic
5919,PERSON,PERSON,listeners,I suspect most listeners are looking for
5921,BODY,BODY,feeling,with poise and feeling - no lack
5921,PERSON,PERSON,singers,Count. All the singers here are very
5922,BODY,BODY,tears,her solos bring tears through their honesty.But
5934,BODY,BODY,tears,brought me to tears.For me this recording
5934,PLACE,PLACE,house,in the opera house. While listening at
5934,PLACE,PLACE,house,"easily filled our house, both floors."
5937,BODY,BODY,hand,"in the two-hand version, by recasting the"
5937,BODY,BODY,nose,down its blue nose at Holloway's current
5937,PERSON,PERSON,People,"`Variations on ""The People United Will Never"
5959,BODY,BODY,feeling,score! The predominant feeling in this 21
5959,BODY,BODY,touch,There is a touch of melancholy in
5959,MEMORY,MEMORY,made me think of,this section; it made me think of
5959,MEMORY,MEMORY,remembering,having real trouble remembering that this is
5959,PERSON,PERSON,people,"familiar places and people. Hmmm, I've just"
5960,BODY,BODY,body,record a larger body of work with
5960,PLACE,PLACE,club,"French subscription music club, Club Francaise du"
5960,PLACE,PLACE,Club,"subscription music club, Club Francaise du Disque."
5960,PLACE,PLACE,Club,"originally made for Club Francaise du Disque,"
5966,BODY,BODY,hearing,first reaction on hearing his first commercially-recorded
5966,BODY,BODY,touch,fine works that touch greatness at many
5966,PERSON,PERSON,people,"screensaver pablum of people like Part, Brian's"
5972,MEMORY,MEMORY,reminds me of,convinces. Her Kreisleriana reminds me of what
5973,BODY,BODY,hand,"On the other hand, in the shattering"
5973,PERSON,PERSON,artist,"matured as an artist, while his technique"
5977,BODY,BODY,eye,perceive with the eye the various sections
5979,BODY,BODY,feeling,"over, my general feeling was pleasure in"
5979,BODY,BODY,throat,register and full-throat low voice (a little
5979,PLACE,PLACE,bar,before the last bar of the opera
5979,PERSON,PERSON,singers,of all the singers. The trio of
5979,PERSON,PERSON,artist,discover such an artist - what a
5982,PERSON,PERSON,people,find performances where people come up with
5982,PERSON,PERSON,people,different from those people: he is an
5983,PERSON,PERSON,singers,were bigger voiced singers than Sadnik and
5983,PERSON,PERSON,singers,"favor of the singers, but the superior"
5984,BODY,BODY,hearing,looking forward to hearing it as an
5984,PERSON,PERSON,people,"story about likeable people, as Hindemith's libretto"
5993,MEMORY,MEMORY,reminds me of,"In places he reminds me of Horowitz,"
5998,PERSON,PERSON,fans,"(for classical music fans at least), where"
5999,PERSON,PERSON,my wife,"I was married, my wife often said"
6007,PERSON,PERSON,fans,left to committed fans.
6013,BODY,BODY,feeling,but slightly hesitant feeling. Listen to how
6013,MEMORY,MEMORY,I recall,78rpm set (as I recall it was
6013,MEMORY,MEMORY,I remember,the early 1950s. I remember I wrote
6013,MEMORY,MEMORY,I remember,it down somewhat. I remember my comp
6013,PLACE,PLACE,college,one! In my college freshman English composition
6013,PERSON,PERSON,my aunt,that belonged to my aunt. Then I
6015,MEMORY,MEMORY,childhood,work. Based on childhood dreams which apparently
6021,PLACE,PLACE,concert hall,or in the concert hall--and I have
6028,BODY,BODY,heart,"music. It's not heart-felt rubato and emotionalism,"
